actual,proposed
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,8.294126510620117
0.0,9.407536506652832
0.0,10.47812271118164
0.0,11.507532119750977
0.0,12.497349739074707
0.0,13.4490966796875
0.0,14.409001350402832
0.0,15.331987380981445
0.0,16.219472885131836
0.0,17.072826385498047
0.0,17.893356323242188
0.0,18.63756561279297
0.0,19.3531494140625
0.0,20.04121208190918
0.0,20.65804672241211
0.0,21.251157760620117
0.0,21.91098403930664
0.0,22.634958267211914
0.0,23.3758487701416
0.0,24.17776870727539
0.0,25.038373947143555
0.0,25.86587905883789
0.0,26.57202911376953
0.0,27.1614933013916
0.0,27.72828483581543
0.0,28.228517532348633
0.0,28.66474723815918
0.0,29.084197998046875
0.0,29.442752838134766
386.4859619140625,29.787517547607422
383.075439453125,123.60330200195312
383.075439453125,123.87728881835938
386.4859313964844,124.14073944091797
389.89642333984375,124.43882751464844
386.4859313964844,124.77021026611328
383.075439453125,125.04408264160156
372.8439636230469,125.26265716552734
355.79180908203125,125.33853149414062
355.79180908203125,125.18768310546875
325.0979919433594,124.81881713867188
311.4560241699219,124.28508758544922
297.8143310546875,123.59283447265625
294.40386962890625,122.74815368652344
294.40386962890625,121.89119720458984
287.5828857421875,120.97766876220703
280.7621765136719,120.00975799560547
253.4785614013672,118.9000244140625
246.65757751464844,117.65391540527344
236.42640686035156,116.3662109375
236.42640686035156,114.99374389648438
222.78443908691406,113.49501037597656
215.9637451171875,111.96440124511719
188.6801300048828,110.31360626220703
0.0,108.54724884033203
0.0,106.71453857421875
0.0,104.86279296875
0.0,102.9032211303711
0.0,100.79519653320312
0.0,98.58920288085938
497.1041259765625,96.28899383544922
483.46246337890625,224.7544403076172
469.8207702636719,222.2765655517578
456.1788024902344,219.71493530273438
439.1266784667969,217.0279998779297
422.07452392578125,214.22061157226562
411.8430480957031,211.38690185546875
401.6118469238281,208.5279083251953
387.96990966796875,205.5998077392578
374.3282470703125,202.6052703857422
360.68658447265625,199.546875
347.04461669921875,196.4270477294922
329.9924621582031,193.20339965820312
309.5298156738281,189.8351593017578
295.88787841796875,186.4174041748047
282.2462158203125,182.95205688476562
268.60455322265625,179.44094848632812
251.55238342285156,175.841064453125
234.4999542236328,172.15582275390625
217.4477996826172,168.3885040283203
196.98516845703125,164.4975128173828
0.0,160.48757934570312
0.0,156.36331176757812
0.0,152.17385864257812
0.0,147.9217071533203
469.27899169921875,143.6092987060547
452.226806640625,263.5846862792969
431.7641906738281,259.11383056640625
418.1225280761719,254.63587951660156
407.89105224609375,250.19586181640625
397.6597595214844,245.79234313964844
387.4284362792969,241.42388916015625
380.6074523925781,237.13392639160156
366.9657897949219,232.8299102783203
353.323974609375,228.51239013671875
336.2718200683594,224.13711547851562
319.2195129394531,219.706298828125
302.1673889160156,215.22207641601562
285.1150817871094,210.6865234375
271.4732971191406,206.14634704589844
251.0106658935547,201.51222229003906
230.5480194091797,196.7877655029297
210.08538818359375,191.97642517089844
189.6227569580078,187.08155822753906
0.0,182.1063995361328
0.0,177.0987548828125
0.0,172.10467529296875
0.0,167.03408813476562
0.0,161.93470764160156
0.0,156.80764770507812
0.0,151.69873046875
0.0,146.6520233154297
0.0,141.66513061523438
0.0,136.64622497558594
0.0,131.64129638671875
0.0,126.64982604980469
0.0,121.7160415649414
0.0,116.88248443603516
0.0,112.10055541992188
0.0,107.36824798583984
309.53497314453125,102.72843170166016
302.7139892578125,217.0754852294922
295.8931579589844,212.610107421875
289.07232666015625,208.22694396972656
289.07232666015625,204.0123748779297
289.07232666015625,199.95989990234375
285.66180419921875,196.01852416992188
285.66180419921875,192.22872924804688
278.84100341796875,188.49517822265625
272.02001953125,184.81570434570312
268.6095275878906,181.2329864501953
265.1991882324219,177.74330139160156
254.96786499023438,174.2535400390625
244.73655700683594,170.7637176513672
237.91558837890625,167.31858825683594
231.09475708007812,163.9164276123047
227.68426513671875,160.60037231445312
224.27392578125,157.36709594726562
220.86343383789062,154.21340942382812
214.04246520996094,151.0914764404297
200.40081787109375,147.91058349609375
196.9903106689453,144.80726623535156
0.0,141.64425659179688
0.0,138.5133819580078
0.0,135.45814514160156
0.0,132.430908203125
0.0,129.47532653808594
0.0,126.58866882324219
0.0,123.67874145507812
0.0,120.79121398925781
489.8236083984375,117.88045501708984
483.0027770996094,237.0364532470703
472.77130126953125,234.1249237060547
469.3609619140625,231.28060913085938
459.129638671875,228.41140747070312
455.71917724609375,225.6077880859375
452.30865478515625,222.86724853515625
445.4878234863281,220.142578125
435.25653076171875,217.38841247558594
428.4356994628906,214.65066528320312
418.2042541503906,211.8839111328125
411.3834228515625,209.13404846191406
404.56256103515625,206.40042114257812
397.7416076660156,203.6824188232422
390.9207763671875,200.9794158935547
380.6894836425781,198.24609375
373.86865234375,195.52838134765625
363.6371765136719,192.7808837890625
356.81634521484375,190.049560546875
349.99554443359375,187.333740234375
343.174560546875,184.6328582763672
339.76422119140625,181.9910888671875
336.3537292480469,179.4061737060547
329.53289794921875,176.83114624023438
322.7119445800781,174.26564025878906
315.89111328125,171.70925903320312
305.6597900390625,169.11692810058594
298.83880615234375,166.53477478027344
288.6075134277344,163.9176483154297
278.3761901855469,161.2668914794922
268.1448974609375,158.5837860107422
257.91357421875,155.86959838867188
251.09275817871094,153.17027282714844
240.8614501953125,150.44049072265625
234.0404815673828,147.72616577148438
593.9955444335938,145.07147216796875
587.174560546875,266.430419921875
580.3536987304688,263.8004150390625
570.1224365234375,261.1372375488281
559.89111328125,258.4422302246094
553.0701293945312,255.7613525390625
546.249267578125,253.09405517578125
539.428466796875,250.43980407714844
529.197021484375,247.7533721923828
512.1448974609375,244.94644165039062
491.6822814941406,241.9788818359375
467.8091735839844,238.8121337890625
450.75701904296875,235.54336547851562
437.115234375,232.2212677001953
416.6526184082031,228.75836181640625
396.1900329589844,225.16006469726562
372.3169250488281,221.38682556152344
355.2646484375,217.53489685058594
341.62298583984375,213.65206909179688
331.3916931152344,209.78428649902344
314.33941650390625,205.84146118164062
304.10809326171875,201.91598510742188
290.46630859375,197.96243286132812
273.4141845703125,193.9371337890625
259.77239990234375,189.88760375976562
246.1306915283203,185.81475830078125
232.48890686035156,181.7195281982422
222.25759887695312,177.6475067138672
208.61581420898438,173.5530548095703
198.38450622558594,169.48178100585938
191.56369018554688,165.4775848388672
